   61.0  2.15481E-17
   62.0  2.12263E-17
   63.0	 2.09581E-17
   64.0	 2.08576E-17
   65.0	 2.11560E-17
   66.0	 2.17303E-17
   67.0	 2.17715E-17
   68.0	 2.24392E-17
   69.0	 2.28607E-17
   70.0	 2.44824E-17
   71.0	 2.90600E-17
   72.0	 3.11841E-17
   73.0	 2.47022E-17
   74.0	 2.59835E-17
   75.0	 2.46582E-17
   76.0	 2.22965E-17
   77.0	 2.23481E-17
   78.0	 2.47392E-17
   79.0	 2.49384E-17
   80.0	 2.55649E-17
   81.0	 2.59765E-17
   82.0	 2.34374E-17
   83.0	 2.22911E-17
   84.0	 2.39295E-17
   85.0	 2.61934E-17
   86.0	 3.52655E-17
   87.0	 3.46098E-17
   88.0	 4.59591E-17
   89.0	 4.57741E-17
   90.0	 5.41524E-17
   91.0	 6.86636E-17
   92.0	 4.32675E-17
   93.0	 6.61902E-17
   94.0	 4.88370E-17
   95.0	 2.50756E-17
   96.0	 4.02617E-17
   97.0	 3.03668E-17
   98.0	 2.06899E-17
   99.0	 4.05608E-18
  100.0  7.07040E-18
  101.0  2.33249E-19
  102.0  9.67851E-20
  103.0  8.72559E-20
  104.0  1.40363E-18
  105.0  3.34214E-18
  106.0  6.05978E-18
  107.0  6.42365E-17
  108.0  1.00865E-16
  109.0  1.65952E-17
  110.0  5.36728E-19
  111.0  3.48752E-19
  112.0  1.09715E-18
