115.71	4.662E-17
115.73	4.656E-17
115.75	4.655E-17
115.77	4.632E-17
115.79	4.597E-17
115.81	4.566E-17
115.83	4.516E-17
115.85	4.451E-17
115.87	4.392E-17
115.89	4.327E-17
115.91	4.261E-17
115.93	4.204E-17
115.95	4.133E-17
115.97	4.073E-17
115.99	4.02E-17
116.01	3.963E-17
116.03	3.92E-17
116.05	3.873E-17
116.07	3.832E-17
116.09	3.793E-17
116.11	3.76E-17
116.13	3.738E-17
116.15	3.709E-17
116.17	3.692E-17
116.19	3.677E-17
116.21	3.655E-17
116.23	3.648E-17
116.25	3.639E-17
116.27	3.631E-17
116.29	3.625E-17
116.31	3.614E-17
116.33	3.61E-17
116.35	3.597E-17
116.37	3.579E-17
116.39	3.55E-17
116.41	3.526E-17
116.43	3.491E-17
116.45	3.464E-17
116.47	3.424E-17
116.49	3.386E-17
116.51	3.353E-17
116.53	3.311E-17
116.55	3.275E-17
116.57	3.243E-17
116.59	3.208E-17
116.61	3.169E-17
116.63	3.107E-17
116.65	3.064E-17
116.67	3.014E-17
116.69	2.965E-17
116.71	2.91E-17
116.73	2.873E-17
116.75	2.829E-17
116.77	2.784E-17
116.79	2.747E-17
116.81	2.695E-17
116.83	2.659E-17
116.85	2.625E-17
116.87	2.589E-17
116.89	2.556E-17
116.91	2.52E-17
116.93	2.492E-17
116.95	2.456E-17
116.97	2.417E-17
116.99	2.388E-17
117.01	2.333E-17
117.03	2.305E-17
117.05	2.267E-17
117.07	2.231E-17
117.09	2.185E-17
117.11	2.143E-17
117.13	2.097E-17
117.15	2.047E-17
117.17	1.987E-17
117.19	1.929E-17
117.21	1.872E-17
117.23	1.835E-17
117.25	1.798E-17
117.27	1.772E-17
117.29	1.747E-17
117.31	1.737E-17
117.33	1.733E-17
117.35	1.73E-17
117.37	1.727E-17
117.39	1.725E-17
117.41	1.732E-17
117.43	1.732E-17
117.45	1.741E-17
117.47	1.751E-17
117.49	1.752E-17
117.51	1.772E-17
117.53	1.792E-17
117.55	1.82E-17
117.57	1.859E-17
117.59	1.901E-17
117.61	1.948E-17
117.63	2.002E-17
117.65	2.072E-17
117.67	2.137E-17
117.69	2.208E-17
117.71	2.268E-17
117.73	2.307E-17
117.75	2.335E-17
117.77	2.341E-17
117.79	2.34E-17
117.81	2.324E-17
117.83	2.296E-17
117.85	2.266E-17
117.87	2.221E-17
117.89	2.176E-17
117.91	2.142E-17
117.93	2.112E-17
117.95	2.077E-17
117.97	2.045E-17
117.99	2.015E-17
118.01	1.99E-17
118.03	1.978E-17
118.05	1.977E-17
118.07	1.992E-17
118.09	2.02E-17
118.11	2.059E-17
118.13	2.114E-17
118.15	2.181E-17
118.17	2.244E-17
118.19	2.311E-17
118.21	2.383E-17
118.23	2.433E-17
118.25	2.497E-17
118.27	2.549E-17
118.29	2.602E-17
118.31	2.654E-17
118.33	2.711E-17
118.35	2.768E-17
118.37	2.821E-17
118.39	2.871E-17
118.41	2.92E-17
118.43	2.951E-17
118.45	2.983E-17
118.47	3E-17
118.49	3.011E-17
118.51	3.022E-17
118.53	3.022E-17
118.55	3.015E-17
118.57	3.017E-17
118.59	3.022E-17
118.61	3.033E-17
118.63	3.049E-17
118.65	3.076E-17
118.67	3.108E-17
118.69	3.143E-17
118.71	3.184E-17
118.73	3.229E-17
118.75	3.268E-17
118.77	3.311E-17
118.79	3.349E-17
118.81	3.383E-17
118.83	3.437E-17
118.85	3.498E-17
118.87	3.564E-17
118.89	3.641E-17
118.91	3.729E-17
118.93	3.809E-17
118.95	3.864E-17
118.97	3.901E-17
118.99	3.91E-17
119.01	3.877E-17
119.03	3.838E-17
119.05	3.773E-17
119.07	3.7E-17
119.09	3.628E-17
119.11	3.551E-17
119.13	3.481E-17
119.15	3.428E-17
119.17	3.382E-17
119.19	3.349E-17
119.21	3.328E-17
119.23	3.301E-17
119.25	3.282E-17
119.27	3.262E-17
119.29	3.225E-17
119.31	3.184E-17
119.33	3.125E-17
119.35	3.054E-17
119.37	2.988E-17
119.39	2.913E-17
119.41	2.838E-17
119.43	2.772E-17
119.45	2.703E-17
119.47	2.645E-17
119.49	2.605E-17
119.51	2.575E-17
119.53	2.575E-17
119.55	2.587E-17
119.57	2.615E-17
119.59	2.66E-17
119.61	2.708E-17
119.63	2.774E-17
119.65	2.823E-17
119.67	2.87E-17
119.69	2.898E-17
119.71	2.915E-17
119.73	2.908E-17
119.75	2.895E-17
119.77	2.866E-17
119.79	2.831E-17
119.81	2.793E-17
119.83	2.757E-17
119.85	2.716E-17
119.87	2.672E-17
119.89	2.633E-17
119.91	2.586E-17
119.93	2.561E-17
119.95	2.535E-17
119.97	2.517E-17
119.99	2.504E-17
120.01	2.491E-17
120.03	2.49E-17
120.05	2.491E-17
120.07	2.485E-17
120.09	2.487E-17
120.11	2.486E-17
120.13	2.482E-17
120.15	2.473E-17
120.17	2.458E-17
120.19	2.439E-17
120.21	2.411E-17
120.23	2.377E-17
120.25	2.334E-17
120.27	2.293E-17
120.29	2.245E-17
120.31	2.208E-17
120.33	2.17E-17
120.35	2.137E-17
120.37	2.117E-17
120.39	2.099E-17
120.41	2.092E-17
120.43	2.102E-17
120.45	2.118E-17
120.47	2.148E-17
120.49	2.179E-17
120.51	2.229E-17
120.53	2.278E-17
120.55	2.335E-17
120.57	2.402E-17
120.59	2.467E-17
120.61	2.529E-17
120.63	2.586E-17
120.65	2.633E-17
120.67	2.677E-17
120.69	2.722E-17
120.71	2.771E-17
120.73	2.812E-17
120.75	2.833E-17
120.77	2.849E-17
120.79	2.847E-17
120.81	2.835E-17
120.83	2.801E-17
120.85	2.754E-17
120.87	2.696E-17
120.89	2.632E-17
120.91	2.565E-17
120.93	2.503E-17
120.95	2.441E-17
120.97	2.401E-17
120.99	2.37E-17
121.01	2.354E-17
121.03	2.354E-17
121.05	2.361E-17
121.07	2.384E-17
121.09	2.425E-17
121.11	2.463E-17
121.13	2.514E-17
121.15	2.577E-17
121.17	2.645E-17
121.19	2.719E-17
121.21	2.807E-17
121.23	2.889E-17
121.25	2.991E-17
121.27	3.098E-17
121.29	3.202E-17
121.31	3.317E-17
121.33	3.425E-17
121.35	3.543E-17
121.37	3.655E-17
121.39	3.764E-17
121.41	3.883E-17
121.43	3.977E-17
121.45	4.083E-17
121.47	4.182E-17
121.49	4.279E-17
121.51	4.357E-17
121.53	4.419E-17
121.55	4.447E-17
121.57	4.444E-17
121.59	4.422E-17
121.61	4.379E-17
121.63	4.338E-17
121.65	4.288E-17
121.67	4.249E-17
121.69	4.207E-17
121.71	4.173E-17
121.73	4.166E-17
121.75	4.163E-17
121.77	4.163E-17
121.79	4.164E-17
121.81	4.146E-17
121.83	4.135E-17
121.85	4.123E-17
121.87	4.104E-17
121.89	4.09E-17
121.91	4.067E-17
121.93	4.026E-17
121.95	3.989E-17
121.97	3.942E-17
121.99	3.901E-17
122.01	3.849E-17
122.03	3.788E-17
122.05	3.727E-17
122.07	3.658E-17
122.09	3.589E-17
122.11	3.517E-17
122.13	3.447E-17
122.15	3.375E-17
122.17	3.309E-17
122.19	3.244E-17
122.21	3.183E-17
122.23	3.132E-17
122.25	3.082E-17
122.27	3.031E-17
122.29	2.982E-17
122.31	2.927E-17
122.33	2.893E-17
122.35	2.854E-17
122.37	2.821E-17
122.39	2.784E-17
122.41	2.744E-17
122.43	2.714E-17
122.45	2.679E-17
122.47	2.635E-17
122.49	2.576E-17
122.51	2.517E-17
122.53	2.45E-17
122.55	2.376E-17
122.57	2.296E-17
122.59	2.219E-17
122.61	2.148E-17
122.63	2.087E-17
122.65	2.027E-17
122.67	1.962E-17
122.69	1.916E-17
122.71	1.87E-17
122.73	1.83E-17
122.75	1.795E-17
122.77	1.762E-17
122.79	1.74E-17
122.81	1.724E-17
122.83	1.717E-17
122.85	1.723E-17
122.87	1.735E-17
122.89	1.762E-17
122.91	1.794E-17
122.93	1.838E-17
122.95	1.891E-17
122.97	1.943E-17
122.99	1.994E-17
123.01	2.043E-17
123.03	2.079E-17
123.05	2.104E-17
123.07	2.114E-17
123.09	2.099E-17
123.11	2.065E-17
123.13	2.016E-17
123.15	1.968E-17
123.17	1.902E-17
123.19	1.831E-17
123.21	1.755E-17
123.23	1.682E-17
123.25	1.606E-17
123.27	1.533E-17
123.29	1.473E-17
123.31	1.417E-17
123.33	1.367E-17
123.35	1.32E-17
123.37	1.275E-17
123.39	1.236E-17
123.41	1.196E-17
123.43	1.163E-17
123.45	1.127E-17
123.47	1.094E-17
123.49	1.066E-17
123.51	1.042E-17
123.53	1.018E-17
123.55	9.949E-18
123.57	9.729E-18
123.59	9.497E-18
123.61	9.314E-18
123.63	9.26E-18
123.65	9.151E-18
123.67	9.112E-18
123.69	9.134E-18
123.71	9.165E-18
123.73	9.156E-18
123.75	9.162E-18
123.77	9.091E-18
123.79	8.874E-18
123.81	8.664E-18
123.83	8.219E-18
