CH3,CH3,,C2H6,,,,,1.800E-26,-3.770E+00,6.160E+01,2.000E+00,0.000E+00,6.800E-11,-0.359E+00,3.020E+01,1.400E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.000E+02,0.000E+00,," (Vuitton et al. 2012) with some modifications to fit the experimental data from Slagle et al. 1988, Cody et al.2002, Cody et al. 2003). Very similar to (Moses et al. 2005) but with Fc = 0.64."
CH3,C2H5,,C3H8,,,,,1.000E-24,-4.470E+00,9.500E+01,4.000E+00,0.000E+00,8.800E-11,-0.610E+00,4.480E+01,2.000E+00,0.000E+00,0.000E+00,0.000E+00,0.000E+00,1.000E+01,0.000E+00,,"Vuitton et al. 2012, Hébrard et al. [2013]"
CH3,C3H5,,C4H8,,,,,3.000e-23,-3.500E+00,0.000E+00,1.000E+01,0.000E+00,7.100E-11,-0.540E+00,-1.170E+02,1.600E+00,2.100E+01,3.000e-12,-1.500E+00,0.000E+00,3.000E+01,0.000E+00,,"Hébrard et al. [2013], Knyazev & Slagle [2001], Hébrard et al. [2013]"
CH3,C3H7,,C4H10,,,,,3.000e-23,-3.500E+00,0.000E+00,1.000E+01,0.000E+00,8.900E-11,-0.610E+00,4.480E+01,3.000E+00,0.000E+00,3.000e-12,-1.500E+00,0.000E+00,3.000E+00,0.000E+00,,Using our semi empirical model
CH3,C4H3,,C5H6,,,,,1.000e-21,-3.500E+00,0.000E+00,0.100E+02,0.000E+00,6.000E-11,0.000E+00,0.000E+00,0.200E+01,0.000E+00,1.000e-11,-1.500E+00,0.000E+00,3.000E+01,0.000E+00,,Using our semi empirical model
CH3,C4H5,,C5H8,,,,,2.000e-21,-3.500E+00,0.000E+00,0.100E+02,0.000E+00,5.000E-11,0.000E+00,0.000E+00,0.200E+01,0.000E+00,2.000e-11,-1.500E+00,0.000E+00,3.000E+01,0.000E+00,,Using our semi empirical model
CH3,C4H7,,C5H10,,,,,2.000e-21,-3.500E+00,0.000E+00,0.100E+02,0.000E+00,4.000E-11,0.000E+00,0.000E+00,0.200E+01,0.000E+00,2.000e-11,-1.500E+00,0.000E+00,3.000E+01,0.000E+00,,Using our semi empirical model
CH3,C4H9,,C5H12,,,,,2.000e-21,-3.500E+00,0.000E+00,0.100E+02,0.000E+00,4.000E-11,0.000E+00,0.000E+00,0.200E+01,0.000E+00,2.000e-11,-1.500E+00,0.000E+00,3.000E+01,0.000E+00,,Using our semi empirical model
C2H3,C3H7,,C5H10,,,,,0.113E-24,-0.375E+01,0.494E+03,0.100E+02,0.100E+03,0.160E-10,0.000E+00,0.000E+00,0.250E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,By comparison with CH3 + CH3
C2H5,C2H5,,C4H10,,,,,6.400E-20,-3.500E+00,0.000E+00,1.000E+01,0.000E+00,2.000E-11,0.000E+00,0.000E+00,1.400E+00,0.000E+00,2.000E-11,0.000E+00,0.000E+00,1.400E+00,0.000E+00,,"k_inf from Shafir et al. 2003, k0 from our semi empirical model, Hebrard [2012]"
C2H5,C3H5,,C5H10,,,,,0.113E-24,-0.375E+01,0.494E+03,0.100E+02,0.100E+03,0.333E-12,0.000E+00,-0.660E+02,0.200E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,By comparison with CH3 + CH3
C2H5,C3H7,,C5H12,,,,,2.000E-17,-3.500E+00,0.000E+00,1.000E+01,0.000E+00,0.330E-10,0.000E+00,0.000E+00,1.600E+00,0.000E+00,3.300E-11,0.000E+00,0.000E+00,1.600E+01,0.000E+00,,"Tsang and Hampson, 1988, Klippenstein et al. 2006"
C2H5,C4H3,,C6H8,,,,,0.113E-24,-0.375E+01,0.494E+03,0.100E+02,0.100E+03,0.250E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 by comparison with CH3 + CH3, k_inf by comparison with C2H3 + C2H5"
C3H3,C3H3,,C6H6,,,,,1.000E-17,-2.540E+00,1.220E+02,1.000E+01,0.000E+00,3.000E-11,0.101E+00,-2.950E+02,2.000E+00,0.000E+00,3.000E-11,0.101E+00,-2.950E+02,1.000E+02,0.000E+00,,"k0 by comparison with H + C6H5 (Vuitton et al. [2012], k_inf Georgievskii et al. [2007] "
C3H3,C3H5,,C6H8,,,,,1.000E-17,-2.540E+00,1.220E+02,1.000E+01,0.000E+00,2.000E-11,-0.166E+00,-3.120E+02,2.000E+00,0.000E+00,2.000E-11,-0.166E+00,-3.120E+02,1.000E+02,0.000E+00,,"k0 by comparison with H + C6H5 (Vuitton et al. [2012], k_inf Georgievskii et al. [2007] "
C3H5,C2H2,,C5H7,,,,,0.330E-29,0.000E+00,0.740E+03,0.100E+02,0.100E+03,0.530E-13,0.000E+00,0.350E+04,0.100E+02,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"By comparison with H + C2H2, k_inf from Tsang [1991]"
C3H5,CH3C2H,,C6H9,,,,,0.330E-29,0.000E+00,0.740E+03,0.100E+02,0.100E+03,0.530E-13,0.000E+00,0.350E+04,0.100E+02,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"By comparison with H + C2H2, k_inf from C3H5 + C2H2"
C3H5,CH2CCH2,,C6H9,,,,,0.330E-29,0.000E+00,0.740E+03,0.100E+02,0.100E+03,0.530E-13,0.000E+00,0.350E+04,0.100E+02,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"By comparison with H + C2H2, k_inf from C3H5 + C2H2 "
C3H5,C3H5,,C6H10,,,,,0.113E-24,-0.375E+01,0.494E+03,0.100E+02,0.100E+03,0.170E-10,0.000E+00,-0.132E+03,0.200E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"By comparison with CH3 + CH3, k_inf from Baulch et al. [1994]"
C3H5,C3H7,,C6H12,,,,,0.113E-24,-0.375E+01,0.494E+03,0.100E+02,0.100E+03,0.340E-10,0.000E+00,-0.660E+02,0.200E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"By comparison with CH3 + CH3, k_inf from Tsang [1991]"
C3H5,C4H2,,C7H7,,,,,0.330E-29,0.000E+00,0.740E+03,0.100E+02,0.100E+03,0.530E-13,0.000E+00,0.350E+04,0.100E+02,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 by comparison with  H + C2H2, k_inf by comparison with C3H5 + C2H2 "
C3H7,C3H7,,C6H14,,,,,0.977E-21,-0.639E+01,0.301E+03,0.100E+02,0.100E+03,0.170E-10,0.000E+00,0.000E+00,0.150E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"By comparison with C2H5 + C2H5, k_inf from Tsang [1988]"
C3H7,C4H3,,C7H10,,,,,0.113E-24,-0.375E+01,0.494E+03,0.100E+02,0.100E+03,0.160E-10,0.000E+00,0.000E+00,0.100E+02,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 by comparison with CH3 + CH3, k_inf by comparison with C2H3 + C3H7 "
C4H3,C2H2,,C6H5,,,,,0.255E-21,-0.128E+02,0.589E+04,0.200E+01,0.100E+03,0.409E-15,0.470E+00,0.302E+04,0.200E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"Wang and Frenklach [1994],, Wang & Frenklach 1997,Westmoreland et al. 1989"
C4H3,C4H3,,C6H5C2H,,,,,0.113E-24,-0.375E+01,0.494E+03,0.100E+02,0.100E+03,0.120E-09,0.000E+00,0.000E+00,0.100E+02,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,"k0 by comparison with CH3 + CH3, k_inf by comparison with C2H3 + C2H3"
C6H5,C2H2,,SOOTC,,,,,0.389E-28,-0.408E+01,-0.403E+03,0.200E+01,0.100E+03,0.486E-12,0.156E+01,0.191E+04,0.200E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,Wang and Frenklach [1994]
N4S,N4S,,N2,,,,,0.410E-33,0.000E+00,0.000E+00,0.250E+01,0.100E+03,0.100E-09,0.000E+00,0.000E+00,0.200E+01,0.100E+03,0.000E+00,0.000E+00,0.000E+00,3.000E+01,0.000E+00,,k0 from Pravilov et al. [2001] / k_inf from capture rate theory
