  120.0  3.29940e-17
  121.0  3.14560e-17
  122.0  3.11440e-17
  123.0  3.08770e-17
  124.0  3.08700e-17
  125.0  3.12290e-17
  126.0  2.98860e-17
  127.0  2.90750e-17
  128.0  2.73870e-17
  129.0  2.56190e-17
  222.0  1.68290e-19  2.34590e-19  2.91000e-19
  223.0  1.47830e-19  2.09220e-19  2.64380e-19
  224.0  1.16870e-19  1.75010e-19  2.31080e-19
  225.0  9.91840e-20  1.51880e-19  2.04310e-19
  226.0  7.53780e-20  1.25920e-19  1.76920e-19
  227.0  6.05590e-20  1.06010e-19  1.53840e-19
  228.0  4.40759e-20  8.49189e-20  1.29770e-19
  229.0  3.45929e-20  6.92429e-20  1.08040e-19
  230.0  2.68459e-20  5.48430e-20  8.87209e-20
  231.0  2.09989e-20  4.48589e-20  7.40249e-20
  232.0  1.75029e-20  3.58069e-20  6.36827e-20
  233.0  1.20481e-20  2.73601e-20  5.11187e-20
