0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
48 0
49 0
50 0
51 0
52 0.0287096774193547
53 0.02
54 0.035
55 0.0569068414794808
56 0.0451612903225806
57 0.0286429177707552
58 0.00502164502164502
59 0.0190544287173501
60 0.041831173921795
61 0.0086046511627907
62 0.0228497232865049
63 0.0281410315344304
64 0.0690476190476191
65 0.106802721088435
66 0.144802867383513
67 0.180023732301702
68 0.195439251206802
69 0.114080426241113
70 0.234033613445378
71 0.244268774703557
72 0.236595691688436
73 0.265584982062248
74 0.140280896994396
75 0.362889871211681
76 0.373247860327514
77 0.415119416070262
78 0.420109806906854
79 0.441490011357385
80 0.960377358490566
81 1
82 1
83 1
84 1
85 1
86 1
87 1
88 1
89 1
90 1
91 1
92 1
93 1
94 1
95 1
96 1
97 1
98 1
99 1
100 1
101 1
102 1
103 1
104 1
