0 0.000868153846153846
1 0.00421739130434783
2 0.008125
3 0.0117
4 0.0158571428571429
5 0.0228
6 0.027
7 0.03225
8 0.0362040816326531
9 0.04
10 0.03
11 0.02
12 0.02
13 0.03
14 0.01
15 0.02
16 0.01
17 0.01
18 0.01
19 0
20 0
21 0
22 1.11051930758988e-16
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0.004
35 0
36 0.002
37 0.002
38 0.006
39 0
40 6.4935064935065e-05
41 0.00229142857142856
42 0.002
43 0.00140119760479042
44 0.00239805825242719
45 0.00325714285714285
46 0.00240506329113922
47 0.000767676767676771
48 0
49 0
50 3.78647014361298e-17
51 0.00201834862385321
52 0
53 0.004
54 0.00202853598014886
55 0
56 0
57 0.0135838887067993
58 0.0330088495575221
59 0.0322777777777778
60 0.078394550968104
61 0.060405168229525
62 0.051317830412476
63 0.070254148510242
64 0.208023081494921
65 0.221985004568282
66 0.214057565184321
67 0.383102493074793
68 0.303840410176616
69 0.245525063569929
70 0.336123348017621
71 0.264251214537795
72 0.316917613418665
73 0.439201562468067
74 0.475722547533961
75 0.493724405006309
76 0.473890602311474
77 0.49768006098335
78 0.451198993413936
79 0.412804817859227
80 0.32620739236613
81 0.303980907302452
82 0.203753466893997
83 0.0422399015382215
84 0.0119592932959987
85 0.00716862330252251
86 0.00245074284544941
87 0
88 0
89 0
90 0
91 0
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
100 0
101 0
102 0
103 0
104 0
