N3P+ + C3H8									

CHECKED	PP
REF_ALPHA	Dutuit2013
REF_BR	Dutuit2013
									
ALPHA	Logn	1.8e-9	1.2						
									
BETA	Delta	0							
									
BR	Dirg								
C2H3+ + CH4 + NH	0.12/0.04								
C2H4+ + CH3 + NH	0.25/0.07								
C2H5+ + 3CH2 + NH	0.36/0.12								
C3H5+ + NH3	0.11/0.04							
C3H6+ + NH2	0.05/0.05						
C3H7+ + NH	0.09/0.09						
C3H8+ + N4S	0.02/0.02
