CH3 CH2a CH2X CH 
0.468530875113852 0.446608898293619 0.00804840438629257 0.076811822206237
0.448778197842068 0.410590008388794 0.0627208636121761 0.0779109301569617
0.404762550679137 0.437057096268792 0.0836255293955487 0.0745548236565225
0.431195282803401 0.483831459384769 0.0195373316075258 0.0654359262043043
0.413440997845831 0.418697641104326 0.0956319837667064 0.072229377283137
0.389438185022049 0.34438006152571 0.190315422270579 0.0758663311816613
0.34671128151828 0.5303015548161 0.0482065016347707 0.0747806620308496
0.421731839563621 0.395541186789975 0.10536077810423 0.0773661955421735
0.4031584767645 0.509930755532038 0.0153714907058574 0.071539276997605
0.343752840431116 0.476853675422931 0.109556878355791 0.0698366057901625
0.48482139292069 0.397085262621123 0.040841201888085 0.0772521425701022
0.370710530819261 0.516650696269526 0.0421716492760063 0.070467123635207
0.356131432041055 0.549492606320553 0.025918866207821 0.0684570954305712
0.377728088391401 0.425076132858564 0.127974220101958 0.0692215586480772
0.431359269354592 0.495394870546666 5.7989332433453E-4 0.0726659667744076
0.379083949479023 0.461994393438977 0.0852016562562045 0.0737200008257955
0.368890406023408 0.55181501509204 0.00910635395849105 0.07018822492606
0.356926417634368 0.489803493884206 0.0814926979789884 0.0717773905024372
0.450849878748054 0.459930821066884 0.0139781055345343 0.075241194650527
0.437978964662011 0.417249265572315 0.0767462645275862 0.068025505238088
0.427743905248372 0.444326718147714 0.0594819909904441 0.0684473856134698
0.415436946020167 0.399183546617961 0.109139500524939 0.0762400068369324
0.361617753629134 0.542766484006777 0.0276903118419387 0.0679254505221503
0.387459730390203 0.512853322074567 0.0276314892230751 0.0720554583121544
0.36774852348197 0.437119779771019 0.123730862012094 0.0714008347349166
0.466422430766 0.378033698458824 0.0799808372498703 0.0755630335253059
0.39827697446994 0.428042618408515 0.105131461525616 0.0685489455959291
0.410010033885997 0.387054209631552 0.132540491023804 0.0703952654586472
0.461627557108257 0.431230884278101 0.0387151468823618 0.0684264117312802
0.431966876024405 0.38790255803824 0.108392382868186 0.0717381830691685
0.450709559939283 0.42516571668035 0.0560988583623734 0.0680258650179938
0.420505077311311 0.392635322045876 0.113550263198893 0.0733093374439196
0.433359840166736 0.424825997397033 0.0707176172759883 0.071096545160242
0.439722172588013 0.440570008412927 0.054895698396775 0.0648121206022844
0.419532381650374 0.434169635497181 0.0681821397194111 0.0781158431330333
0.361007473845978 0.489578979406094 0.0798577549690834 0.0695557917788442
0.389236213915426 0.428836088784942 0.106099659398063 0.0758280379015687
0.379921661592601 0.532156594468454 0.0193588887066891 0.0685628552322565
0.373146372765008 0.478218415931875 0.0755712544198264 0.0730639568832907
0.413292992465621 0.49669339448997 0.0262827947993358 0.0637308182450733
0.445199251114434 0.412609325029487 0.0678151239555826 0.0743762999004957
0.395618885603346 0.422430981224849 0.107589682106705 0.0743604510650999
0.337320097839908 0.553257190737484 0.0402285593889317 0.0691941520336758
0.407331776330787 0.470128467563063 0.0537178309930748 0.0688219251130753
0.439001647111816 0.427482199632265 0.0660538656014 0.0674622876545192
0.34124937927461 0.506424194491017 0.084614796380686 0.0677116298536874
0.471433488765412 0.432602155568459 0.0248480400370636 0.0711163156290648
0.411502059998364 0.494035248280041 0.0233180238520801 0.0711446678695151
0.461534462919038 0.433628594717479 0.0324278186747382 0.0724091236887449
0.347349249494559 0.563720120700236 0.0177728867975482 0.0711577430076569
0.434391555241289 0.38146589151078 0.119796451367048 0.064346101880883
0.385122073952427 0.416368727871698 0.125129018846201 0.0733801793296741
0.437356499350462 0.487372351371052 4.89906648522778E-4 0.0747812426299631
0.372245341663468 0.532090269774206 0.0289816695116984 0.0666827190506278
0.430934123293502 0.43129222086751 0.0678947579714988 0.069878897867489
0.43851534038456 0.464375297323505 0.0267783215806454 0.0703310407112901
0.462534744826146 0.387211604634529 0.0785870299046171 0.071666620634708
0.416126747149954 0.505061078872527 0.0119467797904125 0.0668653941871061
0.395938427706345 0.509947890507857 0.0229056971393086 0.0712079846464898
0.35693452716666 0.514137030457832 0.0500228512721434 0.0789055911033648
0.402763247640102 0.510992988326963 0.0112360546697202 0.0750077093632148
0.42437848826971 0.456755251156571 0.0470698060306865 0.0717964545430329
0.350552370610156 0.459328825993838 0.117718719066357 0.0724000843296489
0.376146143949035 0.465293657329477 0.0896296127702984 0.0689305859511896
0.390434264065462 0.485163869309757 0.0516334277888383 0.0727684388359428
0.347984697148665 0.579925926177447 0.00201836167693086 0.0700710149969565
0.370275046472643 0.485891235043199 0.0745477732079907 0.0692859452761673
0.399576237777641 0.515894280287056 0.0127654214257071 0.0717640605095954
0.396272114421114 0.524848128751595 0.0107852045868535 0.0680945522404373
0.401419210023886 0.376665487222718 0.151489004163396 0.0704262985899999
0.388387054590227 0.476308004438265 0.0670625755597674 0.0682423654117411
0.405111768500407 0.418460987175369 0.104744901308771 0.0716823430154525
0.365153348814911 0.551519302308322 0.0111229023902928 0.0722044464864749
0.363337670272666 0.470882195677141 0.0901153887875323 0.0756647452626603
0.410606876153427 0.446730495676016 0.0738186700765843 0.0688439580939723
0.398485042055351 0.477575014072981 0.0519594974695718 0.0719804464020962
0.389678575153176 0.514992890847216 0.0242942509790161 0.0710342830205922
0.388946952513594 0.506271590583341 0.0384761735295618 0.0663052833735031
0.362148720376569 0.491808563377795 0.0731313197587004 0.0729113964869356
0.371082784022543 0.525522248057123 0.0445016929905133 0.0588932749298211
0.404652833665751 0.415083869305365 0.113484068974794 0.066779228054089
0.375523847177555 0.392642070561616 0.166132636401729 0.0657014458591003
0.390567269485842 0.459538128617457 0.0822880696812411 0.0676065322154601
0.400997051095494 0.357491383442251 0.169600198861124 0.0719113666011312
0.412681091774342 0.371724436186231 0.143694727081908 0.0718997449575186
0.344180015955104 0.450415170046599 0.13470002873061 0.0707047852676864
0.462550298731855 0.406179751689024 0.0643359307257758 0.0669340188533453
0.466786701707744 0.417151528816407 0.0413064116328488 0.0747553578430003
0.362426059081334 0.448301044008552 0.119324628972485 0.0699482679376291
0.39210551390713 0.39218163375771 0.152351501212716 0.0633613511224443
0.319614749114992 0.395129673429542 0.221763344947217 0.0634922325082482
0.418560378718075 0.459042738322052 0.0481319612959676 0.0742649216639054
0.446473195566791 0.393255566272623 0.0913927311491884 0.0688785070113973
0.359086957169081 0.495169030673493 0.0755946286288479 0.0701493835285779
0.416533732345174 0.320070633021897 0.198791323726771 0.0646043109061573
0.398682674610825 0.455346273248075 0.0734564324248995 0.0725146197162005
0.450897459375322 0.409687129414645 0.0617886519058011 0.0776267593042319
0.469435503209147 0.405645757304935 0.0536108202780177 0.0713079192078995
0.466928855918302 0.413223244067045 0.0507245088971714 0.069123391117482
0.425905613051279 0.479772874026169 0.0274519970264463 0.0668695158961065
0.447472590231177 0.474946565843327 0.00852773328366251 0.0690531106418336
0.416071033053764 0.507488345209085 0.0108789233214758 0.0655616984156753
0.386727812709808 0.432373929976822 0.109475770160526 0.071422487152844
0.381500648389053 0.506245991430109 0.0464521789836558 0.065801181197183
0.435739895273361 0.365947523952516 0.122926139469953 0.0753864413041695
0.437869957698244 0.409996240139373 0.0829815144451187 0.0691522877172646
0.388544794472147 0.528912287549599 0.0117313746887166 0.0708115432895376
0.429774257114672 0.49572721614765 4.62441205914279E-4 0.0740360855317631
0.44147985074096 0.483095263728026 0.00318073983379739 0.0722441456972166
0.459058682840085 0.469327675692847 0.00262188277068363 0.0689917586963849
0.351112041886911 0.520035475577367 0.0595223955618547 0.0693300869738671
0.444819258793614 0.423763191863946 0.0591461553334618 0.0722713940089786
0.357884201161033 0.567206315061275 0.00367569322170264 0.071233790555989
0.416185955324761 0.425564395222712 0.0829355997833851 0.0753140496691421
0.405929734793362 0.409255349666651 0.114023957655481 0.0707909578845067
0.366062183626246 0.535535782723766 0.027420828060872 0.0709812055891163
0.377107209945723 0.410656915455215 0.142910823307138 0.0693250512919237
0.453748631890646 0.436263921550147 0.0421934426600087 0.0677940038991976
0.440794498757863 0.401867206574621 0.083618272645437 0.0737200220220798
0.377455780647217 0.44663014533261 0.109014129776934 0.0668999442432384
0.355397186549347 0.531125996292163 0.035929364934356 0.0775474522241332
0.358892928497352 0.391195800759188 0.17691883325661 0.072992437486849
0.356110360484719 0.473817916337531 0.0979122730690603 0.0721594501086903
0.474176705954648 0.400626980807214 0.0550336724934371 0.0701626407447006
0.42672885993595 0.429172695170814 0.0717786410214232 0.0723198038718131
0.457835791321273 0.420240389313599 0.0569824970981595 0.0649413222669684
0.419349106722514 0.427072314431848 0.0878854431958074 0.0656931356498302
0.403692509909659 0.416671537057521 0.110156568160769 0.0694793848720509
0.459815838964699 0.397664362954378 0.070523340587519 0.0719964574934041
0.454009721173627 0.459330445716137 0.0140459980855629 0.0726138350246732
0.447619025729027 0.344900850431691 0.123857777074867 0.0836223467644162
0.421491364338482 0.50035650648427 0.00393566821398109 0.0742164609632667
0.460943577288729 0.412653730504287 0.0521036750777448 0.0742990171292388
0.42730445265885 0.400692947819 0.101539451045515 0.0704631484766341
0.47104522402734 0.38972828654173 0.0667126980680331 0.0725137913628962
0.369119536737602 0.43335478927309 0.133536604950917 0.0639890690383917
0.307242305757084 0.593805232085732 0.0289389679062861 0.0700134942508982
0.391351565357173 0.521428600048868 0.0207164181428028 0.0665034164511565
0.350488748683116 0.519740108089652 0.0577098455995192 0.072061297627713
0.422083833403462 0.379076175038072 0.129667832582799 0.0691721589756666
0.343530570273523 0.421734041261652 0.157376599892403 0.0773587885724217
0.405831973931383 0.517276232966045 0.00734532624247242 0.0695464668600994
0.445576230793429 0.435416647735917 0.0459781160383392 0.0730290054323146
0.467113907218161 0.380244916867331 0.0827197464115805 0.0699214295029274
0.449461005313664 0.454697262436436 0.0264085337277519 0.0694331985221477
0.417299330369193 0.49571137883432 0.0119903729461124 0.0749989178503751
0.43404486697298 0.492085771362527 0.00226709793589111 0.071602263728602
0.388940255413761 0.454470609595485 0.081827031755668 0.0747621032350868
0.434514226734972 0.372672705467608 0.119187307678107 0.0736257601193133
0.446867039490247 0.421264847356098 0.0582618842842878 0.0736062288693673
0.428088204272544 0.428103544700957 0.0601859042620826 0.0836223467644162
0.484620524917504 0.419805453338246 0.0261095501501083 0.0694644715941416
0.389701644205926 0.404974336665135 0.136654533245136 0.0686694858838034
0.451403803137019 0.406409927005273 0.0716987196255619 0.0704875502321468
0.427938725821028 0.410411148118385 0.0956192641593396 0.0660308619012473
0.464623409094355 0.446413279876114 0.0213206994476258 0.0676426115819053
0.349516183879591 0.398394432129703 0.180518290663209 0.0715710933274964
0.388814105129496 0.517508296268661 0.0184955049123037 0.0751820936895389
0.403790280164276 0.480115908792717 0.0476478212131653 0.0684459898298424
0.431560953378308 0.488810087946244 2.64971264144629E-4 0.079363987411303
0.40816099600703 0.405322879306797 0.114167246281166 0.0723488784050076
0.36335029228942 0.362695897130476 0.199315356580782 0.0746384539993211
0.410716061197874 0.456326171515457 0.0600815102154645 0.0728762570712039
0.325016697835907 0.420436014434331 0.18257619912586 0.0719710886039017
0.356082972316405 0.45431486010289 0.11549942094051 0.0741027466401949
0.362285494300881 0.511031846551962 0.0574138880238379 0.0692687711233196
0.461161793441989 0.423131793610361 0.044633736263665 0.0710726766839843
0.437727886287258 0.445836897848344 0.0484137130585676 0.0680215028058295
0.461101766543306 0.346292745373554 0.118620945234407 0.0739845428487333
0.446558553209377 0.479505732132533 0.00423101299763409 0.0697047016604568
0.364798408189492 0.556882906356835 0.00427322932469734 0.0740454561289754
0.437181930502755 0.463851924437645 0.0249587252267177 0.0740074198328828
0.421689056188686 0.4307633141907 0.0770391004419763 0.0705085291786383
0.423641353645795 0.379399224232095 0.120846023065984 0.0761133990561255
0.433244101523049 0.461123192419038 0.0302260320066831 0.0754066740512301
0.396339544449764 0.50472076428876 0.0190253603899314 0.0799143308715445
0.439365961539741 0.413800903123698 0.0721940760246062 0.0746390593119541
0.364875496148658 0.445198805336311 0.119859974096942 0.0700657244180893
0.35973154594557 0.388791677642279 0.175833013888635 0.0756437625235161
0.380027171635056 0.529941619646009 0.0190250862063065 0.0710061225126293
0.412235867734567 0.43624128745175 0.0795280093285537 0.0719948354851288
0.428520424605954 0.390776043041952 0.108485889260301 0.0722176430917927
0.451956779882707 0.439027884914633 0.0385212813955926 0.0704940538070668
0.356514626824862 0.555505210010682 0.0197170929463322 0.0682630702181237
0.380553714936485 0.536391035325274 0.0109134988731343 0.0721417508651073
0.37961304022449 0.456707089349653 0.0911772089602855 0.0725026614655717
0.413032826025831 0.489911651517434 0.0301979659527498 0.0668575565039857
0.437584216151435 0.479098886736344 0.0149382941900556 0.0683786029221649
0.342150422548188 0.560749298011497 0.0307916419288846 0.0663086375114309
0.443335656934882 0.403632486257591 0.0810878822924146 0.0719439745151126
0.492243189643452 0.414940124077878 0.0197139522186659 0.0731027340600042
0.454940111358404 0.406888434924825 0.0651805424938418 0.0729909112229294
0.415754253496485 0.400806264562691 0.113126310387151 0.0703131715536727
0.391664198862737 0.413673264070272 0.12342792687356 0.0712346101934311
0.453762710040614 0.40588983882167 0.0747171902633488 0.0656302608743671
0.347434322167739 0.559368663380821 0.0237848306860261 0.0694121837654133
0.417077619184585 0.412764155882243 0.0981279602123532 0.0720302647208193
0.476850797866177 0.421130321455426 0.0321908311820201 0.0698280494963773
0.422166336376274 0.403615270051432 0.105545991497341 0.0686724020749529
0.376905384875897 0.517177631010443 0.0351204878857688 0.0707964962278907
0.445207246239296 0.429141043226047 0.0532923375903539 0.0723593729443032
0.453374693487238 0.433531024614827 0.0439134103255831 0.0691808715723519
0.413342364254737 0.467334825283901 0.0471455704669008 0.072177239994461
0.44178887821576 0.386989132344016 0.103870001020564 0.0673519884196597
0.454309767352833 0.367685581529972 0.108083913822969 0.0699207372942259
0.422873896739843 0.449718939038543 0.0525993877349879 0.0748077764866265
0.350069877927278 0.575891435610696 0.00147536240281451 0.0725633240592106
0.403588956373078 0.438114322043257 0.0855837653678337 0.0727129562158312
0.386680061853781 0.497883530854988 0.043020596063923 0.0724158112273085
0.444936734266407 0.434850669735397 0.0432438181809151 0.0769687778172803
0.456884963040477 0.446972382409257 0.0284321210213507 0.067710533528915
0.481977230257527 0.420490885474519 0.026517223696579 0.0710146605713748
0.401831323453618 0.514314750338457 0.0128633673746371 0.0709905588332874
0.387510343132348 0.540823716394068 0.00234088918166029 0.0693250512919237
0.482880138857388 0.429020523373416 0.0175901972285903 0.0705091405406059
0.419044401880781 0.448696468067516 0.0644983591767998 0.0677607708749028
0.445882815513062 0.462478398963327 0.0190230654190763 0.0726157201045352
0.400701060155464 0.50059289765427 0.0276429772460518 0.0710630649442143
0.42007116959116 0.494376630709763 0.0139562771075026 0.0715959225915747
0.450413001509935 0.431609884228678 0.0482309364181042 0.0697461778432829
0.457777211454201 0.391932885549785 0.0800754933785549 0.0702144096174592
0.391092670997283 0.473825482002413 0.0614627630604768 0.0736190839398273
0.393111317251194 0.471795677068517 0.0627389911408122 0.072354014539477
0.403065491176021 0.40348456212987 0.118820988043205 0.0746289586509041
0.422708079037159 0.421569571535731 0.0871613278187142 0.0685610216083961
0.458396683522175 0.424371216362848 0.046061261294734 0.0711708388202429
0.350446464698557 0.524254701510376 0.051538810299327 0.0737600234917406
0.402748523517892 0.33983783083906 0.187152520919972 0.0702611247230765
0.390898233635109 0.5147420655812 0.0308536466499602 0.0635060541337313
0.42040557390666 0.458461968641328 0.0528569885982268 0.0682754688537851
0.406034728017399 0.460905120973318 0.0606524510048269 0.0724077000044558
0.40099278061803 0.444789694801482 0.0850652232892244 0.0691523012912637
0.446752114757564 0.418348333443964 0.0667130092388452 0.0681865425596267
0.354849734502621 0.572941570125869 0.0010659540358327 0.0711427413356765
0.363855459488898 0.447721994748316 0.110799268757127 0.0776232770056588
0.431547527241449 0.462468409212358 0.0353817174290817 0.0706023461171108
0.441921459763937 0.332671540766211 0.158644591370627 0.0667624080992261
0.379919472246866 0.541685754568844 0.00814134547998017 0.0702534277043091
0.387112416737535 0.46431150861465 0.0726830372783829 0.0758930373694318
0.397656017466865 0.519099183906302 0.0137561778773597 0.0694886207494734
0.425268389412062 0.492124695764757 0.0120019036485287 0.0706050111746525
0.370721258051233 0.464317330286527 0.0956942006652492 0.0692672109969907
0.414639325600948 0.493409164951798 0.0204961771854461 0.0714553322618079
0.443116204845847 0.435332600666817 0.0444926827155207 0.0770585117718152
0.38710988664646 0.451142047545508 0.0958104018747803 0.0659376639332518
0.397193751553772 0.511670035821707 0.0239759490864814 0.0671602635380393
0.403076851544132 0.430632272083304 0.0950777893833253 0.0712130869892389
0.353696429128665 0.474316683128868 0.10294084207733 0.0690460456651366
0.373420705592694 0.510730454601427 0.0440686584821597 0.0717801813237197
0.391592928997151 0.391042177981763 0.145890879151265 0.0714740138698202
0.360332093028217 0.531165344954934 0.0369361202799119 0.0715664417369379
0.3805497704528 0.4544319414455 0.0942067448121627 0.0708115432895376
0.415249625267423 0.431135253503545 0.0884264655969212 0.0651886556321109
0.321122873077642 0.542785655546502 0.0643994571133614 0.0716920142624954
0.347331797552164 0.542925514667573 0.0319768451563805 0.0777658426238827
0.395954204306612 0.475167333378563 0.0578813396951397 0.0709971226196846
0.378644657554356 0.466871365900996 0.0842368170048995 0.0702471595397479
0.417382591370002 0.436703275315624 0.0746840948139932 0.0712300385003804
0.386391000740354 0.439676179866028 0.102781197253779 0.0711516221398397
0.467576585014559 0.465257409897822 0.00140423832408942 0.0657617667635299
0.399958417625366 0.447757254416217 0.0833422255925826 0.0689421023658349
0.428999897870172 0.413578990049963 0.0810542601817518 0.0763668518981134
0.414880316323847 0.438376067713881 0.0758104350811322 0.0709331808811404
0.412086449593224 0.459298638913674 0.0557506955099823 0.0728642159831202
0.419355753040282 0.415108550824054 0.0915159343391927 0.074019761796471
0.490846507339958 0.391803390995366 0.0486416094641667 0.0687084922005094
0.455688665250559 0.42784092497076 0.0415114878750184 0.0749589219036622
0.428672338854011 0.472054075424671 0.0247205895547104 0.0745529961666074
0.408953168843858 0.406302393331778 0.106453167232195 0.0782912705921687
0.368347797443919 0.491234161511448 0.0706260420647088 0.0697919989799241
0.46174897955439 0.386992499320996 0.0793746357778691 0.0718838853467455
0.428208916426449 0.411660630384865 0.08663841371567 0.073492039473016
0.462060585348144 0.459872814829069 0.00408748344535307 0.0739791163774339
0.41404410186097 0.384205714476016 0.132904325617974 0.0688458580450402
0.423894079935862 0.342985588258118 0.160719193080703 0.0724011387253168
0.385990125025003 0.503904071748831 0.0388718462888606 0.0712339569373061
0.427843566175081 0.478325018386591 0.0232784742346498 0.0705529412036787
0.367261170661116 0.420852524968942 0.149360487050158 0.0625258173197836
0.44032285451838 0.482672961522031 0.00857777222830931 0.0684264117312802
0.440873187580466 0.37965155172789 0.110462136407283 0.0690131242843614
0.359820210151414 0.536755108076346 0.0309052137366643 0.0725194680355752
0.355568998792968 0.469448697896612 0.104437315698119 0.0705449876123005
0.472372504011231 0.428914550097428 0.0341956077368822 0.0645173381544595
0.437877057547781 0.398937180138703 0.0927610057659841 0.0704247565475316
0.435560449544316 0.461661233216964 0.0321733060640674 0.0706050111746525
0.384223548249944 0.432063139461195 0.119183450141866 0.0645298621469957
0.348283422684327 0.57671801852835 0.00279591485453013 0.0722026439327922
0.369354286657748 0.505987729427038 0.0563224850696249 0.0683354988455885
0.453901535313447 0.460653238036973 0.0185452824063424 0.0668999442432384
