0 0.495384615384615
1 0.476086956521739
2 0.4525
3 0.433
4 0.408571428571429
5 0.369
6 0.345
7 0.315
8 0.292040816326531
9 0.27
10 0.26993006993007
11 0.260112359550562
12 0.260091743119266
13 0.25
14 0.25
15 0.24
16 0.229896907216495
17 0.219909502262443
18 0.219758064516129
19 0.22
20 0.219354838709677
21 0.209677419354839
22 0.210386151797603
23 0.2
24 0.2
25 0.189528795811518
26 0.18
27 0.16
28 0.139814814814815
29 0.130357142857143
30 0.110344827586207
31 0.0958677685950413
32 0.0811923620313517
33 0.067984496124031
34 0.06
35 0.0430147058823529
36 0.035
37 0.031027397260274
38 0.0259731543624161
39 0.0229677419354839
40 0.0118828248974876
41 0.00706529375386518
42 0.00699421965317919
43 0.00520127375307189
44 0.004
45 0.00374285714285715
46 0.00122784810126582
47 0.00261616161616161
48 0.002
49 0.0015483870967742
50 0.000236507936507936
51 0
52 0
53 0
54 0
55 0
56 0
57 0
58 0
59 0
60 0
61 0
62 0
63 0
64 0
65 0
66 0
67 0
68 0
69 0
70 0
71 0
72 0
73 0
74 0
75 0
76 0
77 0
78 0
79 0
80 0
81 0
82 0
83 0
84 0
85 0
86 0
87 0
88 0
89 0
90 0
91 0
92 0
93 0
94 0
95 0
96 0
97 0
98 0
99 0
100 0
101 0
102 0
103 0
104 0
